datetime,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3
2007-01-01 6:10,2.544,0.23,240.67,10.6,0,0,0
2007-01-01 6:11,2.548,0.232,240.9,10.6,0,0,0
2007-01-01 6:12,2.546,0.23,240.8,10.6,0,0,0
2007-01-01 6:13,2.508,0.182,240.65,10.4,0,0,0
2007-01-01 6:14,2.382,0,240.53,9.8,0,0,0
2007-01-01 6:15,2.374,0,240.24,9.8,0,0,0
2007-01-01 6:16,2.378,0,240.48,9.8,0,0,0
2007-01-01 6:17,2.378,0,240.52,9.8,0,0,0
2007-01-01 6:18,2.392,0,241.32,9.8,0,0,0
2007-01-01 6:19,2.41,0,242.29,9.8,0,0,0
2007-01-01 6:20,2.404,0,241.99,9.8,0,0,0
2007-01-01 6:21,2.402,0,241.85,9.8,0,0,0
2007-01-01 6:22,2.4,0,241.69,9.8,0,0,0
2007-01-01 6:23,2.392,0,241.24,9.8,0,0,0
2007-01-01 6:24,2.394,0,241.41,9.8,0,0,0
2007-01-01 6:25,2.378,0,240.52,9.8,0,0,0
2007-01-01 6:26,2.384,0,240.93,9.8,0,0,0
2007-01-01 6:27,2.388,0,241.08,9.8,0,0,0
2007-01-01 6:28,2.392,0,241.33,9.8,0,0,0
2007-01-01 6:29,2.392,0,241.31,9.8,0,0,0
2007-01-01 6:30,2.402,0,241.87,9.8,0,0,0
2007-01-01 6:31,2.404,0,241.98,9.8,0,0,0
2007-01-01 6:32,2.406,0,242.15,9.8,0,0,0
2007-01-01 6:33,2.4,0,241.82,9.8,0,0,0
2007-01-01 6:34,2.406,0,242.03,9.8,0,0,0
2007-01-01 6:35,2.408,0,242.18,9.8,0,0,0
2007-01-01 6:36,2.392,0,241.29,9.8,0,0,0
2007-01-01 6:37,2.406,0,241.05,10,0,0,0
2007-01-01 6:38,2.48,0.122,240.22,10.2,0,0,0
2007-01-01 6:39,2.474,0.122,240.17,10.2,0,0,0
2007-01-01 6:40,2.484,0.124,240.83,10.2,0,0,0
2007-01-01 6:41,2.49,0.128,241.19,10.2,0,0,0
2007-01-01 6:42,2.498,0.13,241.68,10.2,0,0,0
2007-01-01 6:43,2.502,0.132,242.04,10.2,0,0,0
2007-01-01 6:44,2.51,0.134,242.48,10.2,0,0,0
2007-01-01 6:45,2.5,0.132,242.08,10.2,0,0,0
2007-01-01 6:46,2.492,0.13,241.67,10.2,0,0,0
2007-01-01 6:47,2.56,0.224,240.64,10.6,0,0,0
2007-01-01 6:48,2.538,0.226,240.24,10.6,0,0,0
2007-01-01 6:49,2.534,0.224,240.07,10.6,0,0,0
2007-01-01 6:50,2.54,0.226,240.44,10.6,0,0,0
2007-01-01 6:51,2.516,0.184,240.76,10.4,0,0,0
2007-01-01 6:52,2.478,0.102,242.16,10.2,0,0,0
2007-01-01 6:53,2.484,0.102,242.55,10.2,0,0,0
2007-01-01 6:54,2.476,0.102,242.21,10.2,0,0,0
2007-01-01 6:55,2.444,0.068,241.54,10,0,0,0
2007-01-01 6:56,2.394,0,241.54,9.8,0,0,0
2007-01-01 6:57,2.396,0,241.65,9.8,0,0,0
2007-01-01 6:58,2.396,0,241.73,9.8,0,0,0
2007-01-01 6:59,2.396,0,242,9.8,0,0,0
2007-01-01 7:00,2.396,0,242.03,9.8,0,0,0
2007-01-01 7:01,2.388,0,241.4,9.8,0,0,0
2007-01-01 7:02,2.39,0,241.3,9.8,0,0,0
2007-01-01 7:03,2.386,0,241.11,9.8,0,0,0
2007-01-01 7:04,2.374,0,240.74,9.8,0,0,0
2007-01-01 7:05,2.362,0,240.18,9.8,0,0,0
2007-01-01 7:06,2.362,0,240.09,9.8,0,0,0
2007-01-01 7:07,2.376,0,240.58,9.8,0,0,0
2007-01-01 7:08,2.362,0,239.82,9.8,0,0,0
2007-01-01 7:09,2.364,0,239.99,9.8,0,0,0
2007-01-01 7:10,2.366,0,240.38,9.8,0,0,0
2007-01-01 7:11,2.36,0,240.06,9.8,0,0,0
2007-01-01 7:12,2.362,0,239.8,9.8,0,0,0
2007-01-01 7:13,2.368,0,240.19,9.8,0,0,0
2007-01-01 7:14,2.378,0,240.71,9.8,0,0,0
2007-01-01 7:15,2.488,0.116,240.78,10.2,0,0,0
2007-01-01 7:16,2.478,0.124,240.69,10.2,0,0,0
2007-01-01 7:17,2.482,0.124,240.86,10.2,0,0,0
2007-01-01 7:18,2.476,0.124,240.53,10.2,0,0,0
2007-01-01 7:19,2.466,0.122,240.12,10.2,0,0,0
2007-01-01 7:20,2.458,0.12,240.03,10.2,0,0,0
2007-01-01 7:21,2.464,0.122,240.42,10.2,0,0,0
2007-01-01 7:22,2.468,0.124,240.71,10.2,0,0,0
2007-01-01 7:23,2.47,0.126,240.87,10.2,0,0,0
2007-01-01 7:24,2.472,0.124,240.66,10.2,0,0,0
2007-01-01 7:25,2.474,0.126,240.84,10.2,0,0,0
2007-01-01 7:26,2.46,0.122,240.07,10.2,0,0,0
2007-01-01 7:27,2.444,0.116,239.26,10.2,0,0,0
2007-01-01 7:28,2.496,0.172,239.06,10.4,0,0,0
2007-01-01 7:29,2.448,0.122,239.1,10.2,0,0,0
2007-01-01 7:30,2.422,0.088,239.22,10,0,0,0
2007-01-01 7:31,2.43,0.09,239.89,10,0,0,0
2007-01-01 7:32,2.432,0.09,239.95,10,0,0,0
2007-01-01 7:33,2.43,0.09,239.95,10,0,0,0
2007-01-01 7:34,2.476,0.138,239.88,10.2,0,0,0
2007-01-01 7:35,2.502,0.21,239.59,10.4,0,1,0
2007-01-01 7:36,2.508,0.212,239.99,10.4,0,1,0
2007-01-01 7:37,2.468,0.15,240.1,10.2,0,2,0
2007-01-01 7:38,2.44,0.11,240.01,10,0,1,0
2007-01-01 7:39,2.442,0.11,240.07,10,0,1,0
2007-01-01 7:40,2.45,0.112,240.53,10.2,0,2,0
2007-01-01 7:41,2.458,0.114,240.88,10.2,0,1,0
2007-01-01 7:42,2.468,0.116,241.44,10.2,0,2,0
2007-01-01 7:43,2.444,0.11,240.25,10.2,0,1,0
2007-01-01 7:44,2.444,0.11,240.27,10.2,0,1,0
2007-01-01 7:45,2.442,0.11,240.07,10,0,2,0
2007-01-01 7:46,2.448,0.112,240.51,10.2,0,1,0
2007-01-01 7:47,2.438,0.11,240.04,10,0,2,0
2007-01-01 7:48,2.432,0.108,239.66,10,0,1,0
2007-01-01 7:49,2.448,0.112,240.62,10.2,0,1,0
2007-01-01 7:50,2.446,0.112,240.52,10,0,1,0
2007-01-01 7:51,2.45,0.114,240.9,10.2,0,2,0
2007-01-01 7:52,2.53,0.2,240.8,10.4,0,1,0
2007-01-01 7:53,2.554,0.246,240.74,10.6,0,1,0
2007-01-01 7:54,2.536,0.242,240.06,10.6,0,2,0
2007-01-01 7:55,2.538,0.244,240.24,10.6,0,1,0
2007-01-01 7:56,2.536,0.242,240.23,10.6,0,1,0
2007-01-01 7:57,2.534,0.244,240.3,10.6,0,1,0
2007-01-01 7:58,2.522,0.24,239.74,10.4,0,1,0
2007-01-01 7:59,2.526,0.242,240.02,10.4,0,2,0
2007-01-01 8:00,2.532,0.244,240.44,10.4,0,1,0
2007-01-01 8:01,2.528,0.242,240.27,10.4,0,1,0
2007-01-01 8:02,2.51,0.204,240.6,10.4,0,1,0
2007-01-01 8:03,2.474,0.126,241.13,10.2,0,0,0
2007-01-01 8:04,2.462,0.122,240.56,10.2,0,0,0
2007-01-01 8:05,2.46,0.122,240.45,10.2,0,0,0
2007-01-01 8:06,2.448,0.1,240.67,10.2,0,0,0
2007-01-01 8:07,2.374,0,240.69,9.8,0,0,0
2007-01-01 8:08,2.38,0,241.02,9.8,0,0,0
2007-01-01 8:09,2.452,0.08,240.55,10.2,0,0,0
2007-01-01 8:10,2.454,0.096,241.04,10.2,0,0,0
2007-01-01 8:11,2.448,0.094,240.7,10,0,0,0
2007-01-01 8:12,2.45,0.094,240.82,10,0,0,0
2007-01-01 8:13,2.448,0.094,240.7,10,0,0,0
2007-01-01 8:14,2.45,0.096,240.89,10,0,0,0
2007-01-01 8:15,2.456,0.098,241.33,10.2,0,0,0
2007-01-01 8:16,2.444,0.094,240.72,10,0,0,0
2007-01-01 8:17,2.438,0.094,240.49,10,0,0,0
2007-01-01 8:18,2.372,0,240.59,9.8,0,0,0
2007-01-01 8:19,2.366,0,240.27,9.8,0,0,0
2007-01-01 8:20,2.362,0,240.05,9.8,0,0,0
2007-01-01 8:21,2.364,0,240.17,9.8,0,0,0
2007-01-01 8:22,2.376,0,240.78,9.8,0,0,0
2007-01-01 8:23,2.394,0,241.75,9.8,0,0,0
2007-01-01 8:24,2.392,0,241.7,9.8,0,0,0
2007-01-01 8:25,2.398,0,241.97,9.8,0,0,0
2007-01-01 8:26,2.4,0,242.13,9.8,0,0,0
2007-01-01 8:27,2.388,0,241.51,9.8,0,0,0
2007-01-01 8:28,2.4,0,242.08,9.8,0,0,0
2007-01-01 8:29,2.422,0,242.19,10,0,0,0
2007-01-01 8:30,2.49,0.126,241.12,10.2,0,0,0
2007-01-01 8:31,2.476,0.124,240.55,10.2,0,0,0
2007-01-01 8:32,2.48,0.124,240.84,10.2,0,0,0
2007-01-01 8:33,2.478,0.124,240.83,10.2,0,0,0
2007-01-01 8:34,2.488,0.128,241.44,10.2,0,0,0
2007-01-01 8:35,2.484,0.128,241.35,10.2,0,0,0
2007-01-01 8:36,2.492,0.13,241.8,10.2,0,0,0
2007-01-01 8:37,2.494,0.13,242,10.2,0,0,0
2007-01-01 8:38,2.484,0.128,241.53,10.2,0,0,0
2007-01-01 8:39,2.472,0.126,240.96,10.2,0,0,0
2007-01-01 8:40,2.466,0.124,240.7,10.2,0,0,0
2007-01-01 8:41,2.47,0.126,240.89,10.2,0,0,0
2007-01-01 8:42,2.476,0.126,241.25,10.2,0,0,0
2007-01-01 8:43,2.482,0.128,241.53,10.2,0,0,0
2007-01-01 8:44,2.436,0.062,241.55,10,0,0,0
2007-01-01 8:45,2.392,0,241.62,9.8,0,0,0
2007-01-01 8:46,2.388,0,241.42,9.8,0,0,0
2007-01-01 8:47,2.388,0,241.42,9.8,0,0,0
2007-01-01 8:48,2.394,0,241.75,9.8,0,0,0
2007-01-01 8:49,2.472,0.078,241.91,10.2,0,0,0
2007-01-01 8:50,2.474,0.102,242.13,10.2,0,0,0
2007-01-01 8:51,2.47,0.1,241.87,10.2,0,0,0
2007-01-01 8:52,2.454,0.096,241.06,10.2,0,0,0
2007-01-01 8:53,2.458,0.098,241.24,10.2,0,0,0
2007-01-01 8:54,2.458,0.098,241.27,10.2,0,0,0
2007-01-01 8:55,2.45,0.096,240.93,10,0,0,0
2007-01-01 8:56,2.454,0.098,241.19,10,0,0,0
2007-01-01 8:57,2.454,0.086,241.41,10,0,0,0
2007-01-01 8:58,2.394,0,241.38,9.8,0,0,0
2007-01-01 8:59,2.394,0,241.39,9.8,0,0,0
2007-01-01 9:00,2.384,0,240.98,9.8,0,0,0
2007-01-01 9:01,2.37,0,240.47,9.8,0,0,0
2007-01-01 9:02,2.368,0,240.37,9.8,0,0,0
2007-01-01 9:03,2.362,0,240.04,9.8,0,0,0
2007-01-01 9:04,2.364,0,240.15,9.8,0,0,0
2007-01-01 9:05,2.362,0,240.06,9.8,0,0,0
2007-01-01 9:06,2.364,0,240.22,9.8,0,0,0
2007-01-01 9:07,2.388,0,239.76,9.8,0,0,0
2007-01-01 9:08,2.456,0.118,239.23,10.2,0,0,0
2007-01-01 9:09,2.444,0.116,238.8,10.2,0,0,0
2007-01-01 9:10,2.45,0.118,239.3,10.2,0,0,0
2007-01-01 9:11,2.46,0.122,239.93,10.2,0,0,0
2007-01-01 9:12,2.468,0.122,239.98,10.2,0,0,0
2007-01-01 9:13,2.464,0.122,239.95,10.2,0,0,0
2007-01-01 9:14,2.464,0.122,240,10.2,0,0,0
2007-01-01 9:15,2.456,0.122,239.72,10.2,0,0,0
2007-01-01 9:16,2.44,0.118,238.89,10.2,0,0,0
2007-01-01 9:17,2.448,0.12,239.39,10.2,0,0,0
2007-01-01 9:18,2.46,0.122,240.03,10.2,0,0,0
2007-01-01 9:19,3.504,0.11,238.52,14.6,0,0,16
2007-01-01 9:20,3.502,0.108,238.12,14.6,0,0,18
2007-01-01 9:21,3.498,0.108,238.41,14.6,0,0,18
2007-01-01 9:22,3.406,0,238.19,14.2,0,0,17
2007-01-01 9:23,3.398,0,238.6,14.2,0,0,18
2007-01-01 9:24,3.38,0,238.07,14.2,0,0,17
2007-01-01 9:25,3.39,0,238.51,14.2,0,0,18
2007-01-01 9:26,3.406,0,239.11,14.2,0,0,17
2007-01-01 9:27,3.442,0,240.2,14.2,0,0,18
2007-01-01 9:28,3.444,0,240.27,14.2,0,0,18
2007-01-01 9:29,3.504,0.066,239.72,14.6,0,0,18
2007-01-01 9:30,3.506,0.086,239.95,14.6,0,0,17
2007-01-01 9:31,3.5,0.086,239.74,14.6,0,0,18
2007-01-01 9:32,3.498,0.086,239.73,14.6,0,0,17
2007-01-01 9:33,3.512,0.088,240.19,14.6,0,0,18
2007-01-01 9:34,3.514,0.088,240.37,14.6,0,0,18
2007-01-01 9:35,3.51,0.088,240.25,14.6,0,0,17
2007-01-01 9:36,3.522,0.09,240.73,14.6,0,0,18
2007-01-01 9:37,3.506,0.072,240.79,14.4,0,0,18
2007-01-01 9:38,3.434,0,240.28,14.2,0,0,18
2007-01-01 9:39,3.44,0,240.54,14.2,0,0,17
2007-01-01 9:40,3.442,0,240.64,14.2,0,0,18
2007-01-01 9:41,3.458,0,241.24,14.2,0,0,18
2007-01-01 9:42,3.456,0,240.87,14.2,0,0,18
2007-01-01 9:43,3.452,0,240.74,14.2,0,0,17
2007-01-01 9:44,3.458,0,240.96,14.2,0,0,18
2007-01-01 9:45,3.5,0.054,240.02,14.6,0,0,18
2007-01-01 9:46,3.538,0.116,239.92,14.6,0,0,18
2007-01-01 9:47,3.54,0.118,240.14,14.6,0,0,17
2007-01-01 9:48,3.526,0.114,239.72,14.6,0,0,18
2007-01-01 9:49,3.542,0.118,240.34,14.6,0,0,17
2007-01-01 9:50,3.558,0.122,240.97,14.6,0,0,18
2007-01-01 9:51,3.542,0.12,240.73,14.6,0,0,18
2007-01-01 9:52,3.528,0.118,240.25,14.6,0,0,18
2007-01-01 9:53,3.512,0.114,239.76,14.6,0,0,17
2007-01-01 9:54,3.502,0.114,239.41,14.6,0,0,18
2007-01-01 9:55,3.49,0.112,238.97,14.6,0,0,17
2007-01-01 9:56,3.486,0.11,238.85,14.6,0,0,18
2007-01-01 9:57,3.468,0.106,237.98,14.4,0,0,17
2007-01-01 9:58,3.482,0.11,238.49,14.6,0,0,18
2007-01-01 9:59,3.5,0.112,239.17,14.6,0,0,17
2007-01-01 10:00,3.48,0.048,239.62,14.4,0,0,18
2007-01-01 10:01,3.498,0.102,239.48,14.6,0,1,17
2007-01-01 10:02,3.504,0.102,239.71,14.6,0,1,18
2007-01-01 10:03,3.5,0.102,239.64,14.6,0,1,17
2007-01-01 10:04,3.484,0.102,239.24,14.4,0,2,18
2007-01-01 10:05,3.474,0.1,238.79,14.4,0,1,17
2007-01-01 10:06,3.482,0.1,239.09,14.4,0,2,18
2007-01-01 10:07,3.478,0.1,238.95,14.4,0,1,17
2007-01-01 10:08,2.916,0.106,239.33,12.4,0,1,9
2007-01-01 10:09,2.498,0.172,239.83,10.4,0,2,0
2007-01-01 10:10,2.51,0.214,239.74,10.4,0,1,0
2007-01-01 10:11,2.506,0.212,239.52,10.4,0,2,0
2007-01-01 10:12,2.482,0.204,237.92,10.4,0,1,0
2007-01-01 10:13,2.5,0.21,239.03,10.4,0,1,0
2007-01-01 10:14,2.484,0.206,238.31,10.4,0,2,0
2007-01-01 10:15,2.47,0.206,238.22,10.4,0,1,0
2007-01-01 10:16,2.442,0.21,238.16,10.2,0,1,0
2007-01-01 10:17,2.6,0.222,237.97,11,0,1,0
2007-01-01 10:18,2.746,0.202,237.27,11.6,0,2,0
2007-01-01 10:19,2.314,0.106,237.2,9.6,0,1,0
2007-01-01 10:20,2.28,0.108,237.42,9.6,0,1,0
2007-01-01 10:21,2.284,0.108,237.71,9.6,0,1,0
2007-01-01 10:22,2.29,0.11,238,9.6,0,2,0
2007-01-01 10:23,2.376,0.188,238.52,10,0,1,0
2007-01-01 10:24,2.42,0.248,239.4,10,0,1,0
2007-01-01 10:25,2.414,0.248,239.29,10,0,1,0
2007-01-01 10:26,2.416,0.246,239.2,10,0,1,0
2007-01-01 10:27,2.394,0.242,238.1,10,0,2,0
2007-01-01 10:28,2.472,0.124,237.94,10.4,0,0,0
2007-01-01 10:29,2.614,0.122,237.39,11,0,0,0
2007-01-01 10:30,2.616,0.124,237.56,11,0,0,0
2007-01-01 10:31,2.64,0.13,238.83,11,0,0,0
2007-01-01 10:32,2.634,0.128,238.63,11,0,0,0
2007-01-01 10:33,2.63,0.128,238.51,11,0,0,0
2007-01-01 10:34,2.644,0.132,239.22,11,0,0,0
2007-01-01 10:35,2.648,0.132,239.46,11,0,0,0
2007-01-01 10:36,2.636,0.13,238.85,11,0,0,0
2007-01-01 10:37,2.616,0.106,238.63,10.8,0,0,0
2007-01-01 10:38,2.542,0,238.67,10.6,0,0,0
2007-01-01 10:39,2.542,0,238.63,10.6,0,0,0
2007-01-01 10:40,2.546,0,238.75,10.6,0,0,0
2007-01-01 10:41,2.55,0,238.93,10.6,0,0,0
2007-01-01 10:42,2.538,0,238.32,10.6,0,0,0
2007-01-01 10:43,2.54,0,238.5,10.6,0,0,0
2007-01-01 10:44,2.536,0,238.28,10.6,0,0,0
2007-01-01 10:45,2.544,0,238.68,10.6,0,0,0
2007-01-01 10:46,2.598,0.064,238.07,10.8,0,0,0
2007-01-01 10:47,2.612,0.098,238.43,10.8,0,0,0
2007-01-01 10:48,2.614,0.098,238.48,10.8,0,0,0
2007-01-01 10:49,2.602,0.096,237.84,10.8,0,0,0
2007-01-01 10:50,2.6,0.096,237.87,10.8,0,0,0
2007-01-01 10:51,2.592,0.094,237.42,10.8,0,0,0
2007-01-01 10:52,2.602,0.096,238.04,10.8,0,0,0
2007-01-01 10:53,2.6,0.096,237.98,10.8,0,0,0
2007-01-01 10:54,2.602,0.098,238.19,10.8,0,0,0
2007-01-01 10:55,2.512,0,237.02,10.6,0,0,0
2007-01-01 10:56,2.512,0,237.09,10.6,0,0,0
2007-01-01 10:57,2.498,0,236.28,10.4,0,0,0
2007-01-01 10:58,2.508,0,236.82,10.6,0,0,0
2007-01-01 10:59,2.522,0,237.54,10.6,0,0,0
2007-01-01 11:00,2.51,0,236.92,10.6,0,0,0
2007-01-01 11:01,2.594,0.076,237.07,10.8,0,0,0
2007-01-01 11:02,2.608,0.118,236.46,11,0,0,0
2007-01-01 11:03,2.602,0.118,236.36,11,0,0,0
2007-01-01 11:04,2.596,0.116,236.14,11,0,0,0
2007-01-01 11:05,2.602,0.118,236.52,11,0,0,0
2007-01-01 11:06,2.596,0.118,236.33,11,0,0,0
2007-01-01 11:07,2.594,0.118,236.33,11,0,0,0
2007-01-01 11:08,2.614,0.122,237.3,11,0,0,0
2007-01-01 11:09,2.618,0.124,237.59,11,0,0,0
2007-01-01 11:10,2.618,0.124,237.66,11,0,0,0
2007-01-01 11:11,2.62,0.124,237.8,11,0,0,0
2007-01-01 11:12,2.624,0.126,238.01,11,0,0,0
2007-01-01 11:13,2.636,0.128,238.7,11,0,0,0
2007-01-01 11:14,2.624,0.126,238.09,11,0,0,0
2007-01-01 11:15,2.6,0.106,237.51,10.8,0,0,0
2007-01-01 11:16,2.518,0,237.34,10.6,0,0,0
2007-01-01 11:17,2.532,0,238.05,10.6,0,0,0
2007-01-01 11:18,2.536,0,238.31,10.6,0,0,0
2007-01-01 11:19,2.54,0,238.43,10.6,0,0,0
2007-01-01 11:20,2.542,0,238.51,10.6,0,0,0
2007-01-01 11:21,2.526,0,237.78,10.6,0,0,0
2007-01-01 11:22,2.52,0,237.4,10.6,0,0,0
2007-01-01 11:23,2.52,0,237.43,10.6,0,0,0
2007-01-01 11:24,2.532,0,238.02,10.6,0,0,0
2007-01-01 11:25,2.564,0,237.93,10.8,0,0,0
2007-01-01 11:26,2.596,0.094,237.62,10.8,0,0,0
2007-01-01 11:27,2.604,0.096,237.95,10.8,0,0,0
2007-01-01 11:28,2.594,0.094,237.48,10.8,0,0,0
2007-01-01 11:29,2.59,0.094,237.32,10.8,0,0,0
2007-01-01 11:30,2.602,0.096,237.93,10.8,0,0,0
2007-01-01 11:31,2.608,0.098,238.31,10.8,0,0,0
2007-01-01 11:32,2.612,0.098,238.57,10.8,0,0,0
2007-01-01 11:33,2.598,0.096,237.91,10.8,0,0,0
2007-01-01 11:34,2.544,0,237.54,10.6,0,0,0
2007-01-01 11:35,2.524,0,237.63,10.6,0,0,0
2007-01-01 11:36,2.522,0,237.57,10.6,0,0,0
2007-01-01 11:37,2.534,0,238.16,10.6,0,0,0
2007-01-01 11:38,2.528,0,237.88,10.6,0,0,0
2007-01-01 11:39,2.608,0.086,237.34,11,0,0,0
2007-01-01 11:40,2.624,0.122,237.27,11,0,0,0
2007-01-01 11:41,2.616,0.12,237,11,0,0,0
2007-01-01 11:42,2.612,0.12,236.88,11,0,0,0
2007-01-01 11:43,2.602,0.12,236.54,11,0,0,0
2007-01-01 11:44,2.6,0.118,236.48,11,0,0,0
2007-01-01 11:45,2.592,0.118,236.21,10.8,0,0,0
2007-01-01 11:46,2.592,0.118,236.24,10.8,0,0,0
2007-01-01 11:47,2.592,0.118,236.28,10.8,0,0,0
2007-01-01 11:48,2.584,0.116,235.9,10.8,0,0,0
2007-01-01 11:49,2.58,0.116,235.78,10.8,0,0,0
2007-01-01 11:50,2.586,0.118,236.16,10.8,0,0,0
2007-01-01 11:51,2.584,0.118,236.04,10.8,0,0,0
2007-01-01 11:52,2.59,0.118,236.39,10.8,0,0,0
2007-01-01 11:53,2.594,0.116,236.64,10.8,0,0,0
2007-01-01 11:54,2.522,0,237.5,10.6,0,0,0
2007-01-01 11:55,2.526,0,237.72,10.6,0,0,0
2007-01-01 11:56,2.536,0,238.26,10.6,0,0,0
2007-01-01 11:57,2.532,0,237.95,10.6,0,0,0
2007-01-01 11:58,2.53,0,237.85,10.6,0,0,0
2007-01-01 11:59,2.516,0,237.18,10.6,0,0,0
2007-01-01 12:00,2.478,0,235.3,10.4,0,0,0
2007-01-01 12:01,2.48,0,235.36,10.4,0,0,0
2007-01-01 12:02,2.502,0,236.38,10.6,0,0,0
2007-01-01 12:03,2.508,0,236.67,10.6,0,0,0
2007-01-01 12:04,2.504,0,236.5,10.6,0,0,0
2007-01-01 12:05,2.576,0.054,237.06,10.8,0,0,0
2007-01-01 12:06,2.588,0.094,237.18,10.8,0,0,0
2007-01-01 12:07,2.578,0.092,236.62,10.8,0,0,0
2007-01-01 12:08,2.562,0.09,235.85,10.8,0,0,0
2007-01-01 12:09,2.57,0.09,236.24,10.8,0,0,0
2007-01-01 12:10,2.576,0.092,236.63,10.8,0,0,0
2007-01-01 12:11,2.554,0.088,235.56,10.8,0,0,0
2007-01-01 12:12,2.562,0.09,236.03,10.8,0,0,0
2007-01-01 12:13,2.562,0.082,236.41,10.8,0,0,0
2007-01-01 12:14,2.484,0,235.55,10.4,0,0,0
2007-01-01 12:15,2.49,0,235.81,10.4,0,0,0
2007-01-01 12:16,2.512,0,236.96,10.6,0,0,0
2007-01-01 12:17,2.596,0.084,236.88,10.8,0,0,0
2007-01-01 12:18,2.616,0.12,236.78,11,0,0,0
2007-01-01 12:19,2.618,0.122,237.12,11,0,0,0
2007-01-01 12:20,2.642,0.128,238.47,11,0,0,0
2007-01-01 12:21,2.628,0.124,237.74,11,0,0,0
2007-01-01 12:22,2.628,0.124,237.82,11,0,0,0
2007-01-01 12:23,2.63,0.126,238.15,11,0,0,0
2007-01-01 12:24,2.628,0.126,238.01,11,0,0,0
2007-01-01 12:25,2.7,0.206,238.22,11.4,0,0,0
2007-01-01 12:26,2.7,0.244,237.65,11.4,0,1,0
2007-01-01 12:27,2.684,0.238,236.97,11.2,0,1,0
2007-01-01 12:28,2.696,0.242,237.63,11.4,0,2,0
2007-01-01 12:29,2.706,0.246,238.05,11.4,0,1,0
2007-01-01 12:30,2.7,0.244,237.72,11.4,0,1,0
2007-01-01 12:31,2.676,0.198,238.18,11.2,0,2,0
2007-01-01 12:32,2.606,0.114,237.69,10.8,0,1,0
2007-01-01 12:33,2.61,0.114,237.79,11,0,1,0
2007-01-01 12:34,2.602,0.112,237.48,10.8,0,2,0
2007-01-01 12:35,2.616,0.114,238.16,11,0,1,0
2007-01-01 12:36,2.608,0.114,237.82,10.8,0,2,0
2007-01-01 12:37,2.612,0.114,237.97,11,0,1,0
2007-01-01 12:38,2.626,0.118,238.72,11,0,1,0
2007-01-01 12:39,2.64,0.122,239.45,11,0,2,0
2007-01-01 12:40,2.64,0.122,239.61,11,0,1,0
2007-01-01 12:41,2.624,0.118,238.81,11,0,1,0
2007-01-01 12:42,2.614,0.116,238.32,10.8,0,1,0
2007-01-01 12:43,2.616,0.116,238.44,10.8,0,2,0
2007-01-01 12:44,2.61,0.114,238.25,10.8,0,1,0
2007-01-01 12:45,2.69,0.21,237.74,11.2,0,1,0
2007-01-01 12:46,2.682,0.216,238.15,11.2,0,1,0
2007-01-01 12:47,2.686,0.216,238.38,11.2,0,2,0
2007-01-01 12:48,2.694,0.218,238.8,11.2,0,1,0
2007-01-01 12:49,2.708,0.222,239.55,11.2,0,1,0
2007-01-01 12:50,2.706,0.224,239.61,11.2,0,1,0
2007-01-01 12:51,2.716,0.226,240.12,11.2,0,2,0
2007-01-01 12:52,2.678,0.186,239.42,11.2,0,0,0
2007-01-01 12:53,2.592,0.046,239.42,10.8,0,0,0
2007-01-01 12:54,2.562,0,239.49,10.6,0,0,0
2007-01-01 12:55,2.666,0.116,239.22,11,0,0,0
2007-01-01 12:56,2.668,0.132,239.46,11,0,0,0
2007-01-01 12:57,2.648,0.128,238.62,11,0,0,0
2007-01-01 12:58,2.646,0.128,238.6,11,0,0,0
2007-01-01 12:59,2.652,0.13,238.89,11,0,0,0
2007-01-01 13:00,2.662,0.134,239.5,11,0,0,0
2007-01-01 13:01,2.652,0.132,239.13,11,0,0,0
2007-01-01 13:02,2.63,0.126,238.07,11,0,0,0
2007-01-01 13:03,2.612,0.122,237.21,11,0,0,0
2007-01-01 13:04,2.616,0.124,237.58,11,0,0,0
2007-01-01 13:05,2.64,0.128,238.72,11,0,0,0
2007-01-01 13:06,2.632,0.126,238.36,11,0,0,0
2007-01-01 13:07,2.64,0.13,238.79,11,0,0,0
2007-01-01 13:08,2.64,0.13,238.78,11,0,0,0
2007-01-01 13:09,2.574,0,238.79,10.8,0,0,0
2007-01-01 13:10,2.542,0,238.39,10.6,0,0,0
2007-01-01 13:11,2.532,0,237.9,10.6,0,0,0
2007-01-01 13:12,2.512,0,236.88,10.6,0,0,0
2007-01-01 13:13,2.514,0,236.97,10.6,0,0,0
2007-01-01 13:14,2.512,0,236.88,10.6,0,0,0
2007-01-01 13:15,2.512,0,236.86,10.6,0,0,0
2007-01-01 13:16,2.516,0,237.04,10.6,0,0,0
2007-01-01 13:17,2.53,0,237.81,10.6,0,0,0
2007-01-01 13:18,2.528,0,237.82,10.6,0,0,0
2007-01-01 13:19,2.528,0,237.73,10.6,0,0,0
2007-01-01 13:20,2.546,0,238.61,10.6,0,0,0
2007-01-01 13:21,2.556,0,239.08,10.6,0,0,0
2007-01-01 13:22,2.572,0,239.92,10.6,0,0,0
2007-01-01 13:23,2.566,0,239.67,10.6,0,0,0
2007-01-01 13:24,2.556,0,239.17,10.6,0,0,0
2007-01-01 13:25,2.644,0.102,239,11,0,0,0
